,Unnamed: 0,id,fl_matriz,de_natureza_juridica,sg_uf,natureza_juridica_macro,de_ramo,setor,idade_empresa_anos,idade_emp_cat,fl_me,fl_sa,fl_epp,fl_mei,fl_ltda,dt_situacao,fl_st_especial,fl_email,fl_telefone,fl_rm,nm_divisao,nm_segmento,fl_spa,fl_antt,fl_veiculo,vl_total_tancagem,vl_total_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados,fl_optante_simples,qt_art,vl_total_veiculos_pesados_grupo,vl_total_veiculos_leves_grupo,vl_total_tancagem_grupo,vl_total_veiculos_antt_grupo,vl_potenc_cons_oleo_gas,fl_optante_simei,sg_uf_matriz,de_saude_tributaria,de_saude_rescencia,nu_meses_rescencia,de_nivel_atividade,de_indicador_telefone,fl_simples_irregular,vl_frota,empsetorcensitariofaixarendapopulacao,nm_meso_regiao,nm_micro_regiao,fl_passivel_iss,qt_socios,qt_socios_pf,qt_socios_pj,idade_media_socios,idade_maxima_socios,idade_minima_socios,qt_socios_st_regular,qt_socios_st_suspensa,qt_socios_masculino,qt_socios_feminino,qt_socios_pep,qt_alteracao_socio_total,qt_alteracao_socio_90d,qt_alteracao_socio_180d,qt_alteracao_socio_365d,qt_socios_pj_ativos,qt_socios_pj_nulos,qt_socios_pj_baixados,qt_socios_pj_suspensos,qt_socios_pj_inaptos,vl_idade_media_socios_pj,vl_idade_maxima_socios_pj,vl_idade_minima_socios_pj,qt_coligados,qt_socios_coligados,qt_coligados_matriz,qt_coligados_ativo,qt_coligados_baixada,qt_coligados_inapta,qt_coligados_suspensa,qt_coligados_nula,idade_media_coligadas,idade_maxima_coligadas,idade_minima_coligadas,coligada_mais_nova_ativa,coligada_mais_antiga_ativa,idade_media_coligadas_ativas,coligada_mais_nova_baixada,coligada_mais_antiga_baixada,idade_media_coligadas_baixadas,qt_coligados_sa,qt_coligados_me,qt_coligados_mei,qt_coligados_ltda,qt_coligados_epp,qt_coligados_norte,qt_coligados_sul,qt_coligados_nordeste,qt_coligados_centro,qt_coligados_sudeste,qt_coligados_exterior,qt_ufs_coligados,qt_regioes_coligados,qt_ramos_coligados,qt_coligados_industria,qt_coligados_agropecuaria,qt_coligados_comercio,qt_coligados_serviço,qt_coligados_ccivil,qt_funcionarios_coligados,qt_funcionarios_coligados_gp,media_funcionarios_coligados_gp,max_funcionarios_coligados_gp,min_funcionarios_coligados_gp,vl_folha_coligados,media_vl_folha_coligados,max_vl_folha_coligados,min_vl_folha_coligados,vl_folha_coligados_gp,media_vl_folha_coligados_gp,max_vl_folha_coligados_gp,min_vl_folha_coligados_gp,faturamento_est_coligados,media_faturamento_est_coligados,max_faturamento_est_coligados,min_faturamento_est_coligados,faturamento_est_coligados_gp,media_faturamento_est_coligados_gp,max_faturamento_est_coligados_gp,min_faturamento_est_coligados_gp,total_filiais_coligados,media_filiais_coligados,max_filiais_coligados,min_filiais_coligados,qt_coligados_atividade_alto,qt_coligados_atividade_medio,qt_coligados_atividade_baixo,qt_coligados_atividade_mt_baixo,qt_coligados_atividade_inativo,qt_coligadas,sum_faturamento_estimado_coligadas,de_faixa_faturamento_estimado,de_faixa_faturamento_estimado_grupo,vl_faturamento_estimado_aux,vl_faturamento_estimado_grupo_aux,qt_ex_funcionarios,qt_funcionarios_grupo,percent_func_genero_masc,percent_func_genero_fem,idade_ate_18,idade_de_19_a_23,idade_de_24_a_28,idade_de_29_a_33,idade_de_34_a_38,idade_de_39_a_43,idade_de_44_a_48,idade_de_49_a_53,idade_de_54_a_58,idade_acima_de_58,grau_instrucao_macro_analfabeto,grau_instrucao_macro_escolaridade_fundamental,grau_instrucao_macro_escolaridade_media,grau_instrucao_macro_escolaridade_superior,grau_instrucao_macro_desconhecido,total,meses_ultima_contratacaco,qt_admitidos_12meses,qt_desligados_12meses,qt_desligados,qt_admitidos,media_meses_servicos_all,max_meses_servicos_all,min_meses_servicos_all,media_meses_servicos,max_meses_servicos,min_meses_servicos,qt_funcionarios,qt_funcionarios_12meses,qt_funcionarios_24meses,tx_crescimento_12meses,tx_crescimento_24meses,tx_rotatividade,qt_filiais
8001,8001,c60431fbca90067f105570e1e8a684bcd7048205bbf6c40d71c3d558626f2344,True,MUNICIPIO,RN,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.865753424657534,> 20,False,False,False,False,False,2005-06-11,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,0.0,0.0,False,4.0,0.0,0.0,,,,False,RN,AZUL,ACIMA DE 1 ANO,23.0,ALTA,,False,23412.0,,AGRESTE POTIGUAR,BAIXA VERDE,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",38585484.0,38585484.0,606.0,229.0,27.07,72.93,,,6.0,10.0,12.0,45.0,50.0,48.0,34.0,24.0,,,147.0,82.0,,229.0,23.2,0.0,0.0,607.0,836.0,146.44338118022313,5014.966666666666,-0.06666666666666668,238.4183406113536,556.8333333333334,34.03333333333333,229.0,229.0,418.0,0.0,-45.21531100478469,0.0,1
8755,8755,816368a4e0c49dd285b6b1e1da91a96404e2c31367c3b9acd1000d981da03175,True,SOCIEDADE EMPRESARIA LIMITADA,RN,ENTIDADES EMPRESARIAIS,PRODUTOS DE AGROPECUARIA,AGROPECUARIA,30.58082191780822,> 20,False,False,False,False,False,2005-11-03,False,False,False,NAO,AGRICULTURA PECUARIA E SERVICOS RELACIONADOS,AGRICULTURA PECUARIA PRODUCAO FLORESTAL PESCA E AQUICULTURA,False,False,True,,,6.0,0.0,False,1.0,0.0,6.0,,,,False,RN,AZUL,ACIMA DE 1 ANO,23.0,ALTA,,False,109269.0,707.2,OESTE POTIGUAR,MOSSORO,False,2.0,2.0,0.0,67.0,70.0,64.0,2.0,,1.0,1.0,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,209.5,246.6,172.4,172.4,246.6,209.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,175.0,175.0,175.0,175.0,175.0,11251094.0,11251094.0,11251094.0,11251094.0,11251094.0,11251094.0,11251094.0,11251094.0,28337736.0,14168868.0,28127736.0,210000.0,28337736.0,14168868.0,28127736.0,210000.0,,,,,0.0,0.0,0.0,0.0,0.0,2.0,28337736.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",10148652.0,12258652.0,62.0,65.0,98.46,1.54,,9.0,7.0,11.0,16.0,9.0,6.0,4.0,3.0,,,65.0,,,,65.0,2.3,64.0,22.0,64.0,132.0,10.911616161616163,184.63333333333333,0.0,5.609803921568627,115.56666666666666,2.3,68.0,30.0,1.0,126.66666666666666,6700.0,46.80851063829788,1
9843,9843,c6075c40397ac50c4f8805c8dff04e545a7a11c7cbb510034528d01b9c31deb7,True,SOCIEDADE EMPRESARIA LIMITADA,PI,ENTIDADES EMPRESARIAIS,SERVICOS ADMINISTRATIVOS,SERVIÇO,11.805479452054794,10 a 15,False,False,False,False,False,2007-01-10,False,False,False,SIM,ATIVIDADES DE VIGILANCIA SEGURANCA E INVESTIGACAO,ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,False,False,True,,,5.0,2.0,False,,2.0,5.0,,,,False,PI,LARANJA,ACIMA DE 1 ANO,23.0,MEDIA,BOA,False,78669.0,2000.48,CENTRO NORTE PIAUIENSE,TERESINA,True,2.0,2.0,0.0,47.5,50.0,45.0,2.0,,1.0,1.0,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,187.26666666666668,187.26666666666668,187.26666666666668,187.26666666666668,187.26666666666668,187.26666666666668,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,60.0,60.0,60.0,60.0,60.0,3647332.75,3647332.75,3647332.8,3647332.8,3647332.75,3647332.75,3647332.8,3647332.8,9118332.0,9118332.0,9118332.0,9118332.0,9118332.0,9118332.0,9118332.0,9118332.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,9118332.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",21327624.0,21327624.0,545.0,139.0,92.81,7.19,,,1.0,18.0,37.0,34.0,17.0,17.0,10.0,5.0,,4.0,135.0,,,139.0,17.133333333333333,0.0,0.0,545.0,684.0,43.88857979502199,125.7,-0.6666666666666666,75.91582733812947,125.7,17.133333333333333,139.0,139.0,217.0,0.0,-35.944700460829495,0.0,0
11321,11321,62d4fde5558bd5849be086862cf289cc1a95b04d299b0f365c6c940f5e8feded,True,SOCIEDADE EMPRESARIA LIMITADA,RN,ENTIDADES EMPRESARIAIS,INDUSTRIA DA CONSTRUCAO,CONSTRUÇÃO CIVIL,27.517808219178075,> 20,False,False,False,False,False,2005-11-03,False,False,False,SIM,OBRAS DE INFRA ESTRUTURA,CONSTRUCAO,False,False,True,,,4.0,1.0,False,,1.0,4.0,,,,False,RN,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,138562.0,2526.46,LESTE POTIGUAR,NATAL,True,2.0,2.0,0.0,64.0,65.0,63.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",29261088.0,29261088.0,848.0,180.0,94.44,5.56,,8.0,23.0,30.0,36.0,28.0,20.0,19.0,10.0,6.0,7.0,113.0,56.0,4.0,,180.0,2.933333333333333,141.0,54.0,851.0,1031.0,14.421456310679634,202.9,-0.4666666666666667,22.223148148148155,202.9,2.933333333333333,180.0,93.0,139.0,93.54838709677419,29.49640287769784,39.56043956043956,0
12052,12052,a3d925e824b630c10d7bc6d3f5104656d0e43db7665209c77523cd59d68ac53f,True,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA,AC,OUTROS,"SERVICOS PROFISSIONAIS, TECNICOS E CIENTIFICOS",SERVIÇO,17.36986301369863,15 a 20,False,False,False,False,False,2005-11-03,False,False,True,NAO,SERVICOS DE ARQUITETURA E ENGENHARIA TESTES E ANALISES TECNICAS,ATIVIDADES PROFISSIONAIS CIENTIFICAS E TECNICAS,False,False,True,,,7.0,0.0,False,15.0,0.0,7.0,,,,False,AC,LARANJA,ACIMA DE 1 ANO,23.0,ALTA,,False,283848.0,1593.86,VALE DO ACRE,RIO BRANCO,True,1.0,1.0,0.0,44.0,44.0,44.0,1.0,,,1.0,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,90.41666666666666,129.63333333333333,51.2,51.2,129.63333333333333,90.41666666666666,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,420000.0,210000.0,210000.0,210000.0,420000.0,210000.0,210000.0,210000.0,,,,,0.0,0.0,0.0,0.0,0.0,2.0,420000.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",19524564.0,19734564.0,455.0,95.0,51.58,48.42,,3.0,13.0,18.0,28.0,20.0,8.0,2.0,2.0,1.0,,2.0,43.0,50.0,,95.0,25.86666666666667,0.0,0.0,455.0,550.0,19.949454545454554,153.2,-0.43333333333333335,48.85894736842108,104.96666666666668,25.86666666666667,95.0,95.0,95.0,0.0,0.0,0.0,1
12306,12306,50be58ebc786370d5f127dd8a753238a9910c7b20200053d660d97f0aecb9087,True,ASSOCIACAO PRIVADA,AM,ENTIDADES SEM FINS LUCRATIVOS,SERVICOS DE EDUCACAO,SERVIÇO,52.13698630136986,> 20,False,False,False,False,False,2005-08-27,False,False,False,SIM,EDUCACAO,EDUCACAO,False,False,True,,,1.0,1.0,False,3.0,1.0,1.0,,,,False,AM,VERDE,ACIMA DE 1 ANO,24.0,ALTA,BOA,False,113658.0,1359.12,CENTRO AMAZONENSE,MANAUS,True,1.0,1.0,0.0,56.0,56.0,56.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",16021476.0,17546350.0,204.0,121.0,24.07,75.93,1.0,5.0,3.0,15.0,18.0,13.0,19.0,12.0,16.0,6.0,,19.0,31.0,58.0,,108.0,2.2666666666666666,16.0,22.0,204.0,312.0,76.16955128205132,415.9666666666666,0.5666666666666667,117.83888888888895,415.83333333333326,2.2666666666666666,108.0,116.0,127.0,-6.896551724137933,-14.960629921259835,19.81981981981982,1
12743,12743,2206453fbc92af65e47ce6ee2be27fa90ac427845ea0a539a1ab78df1388e7d2,True,SOCIEDADE EMPRESARIA LIMITADA,RO,ENTIDADES EMPRESARIAIS,SERVICOS ADMINISTRATIVOS,SERVIÇO,11.035616438356163,10 a 15,False,False,False,False,False,2007-10-18,False,True,True,NAO,SERVICOS PARA EDIFICIOS E ATIVIDADES PAISAGISTICAS,ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,False,False,True,,,3.0,0.0,False,,0.0,3.0,,,,False,RO,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,248083.0,2346.09,,,True,2.0,2.0,0.0,49.0,64.0,34.0,2.0,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,116.13333333333334,116.13333333333334,116.13333333333334,116.13333333333334,116.13333333333334,116.13333333333334,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,161.0,161.0,161.0,161.0,161.0,9272880.0,9272880.0,9272880.0,9272880.0,9272880.0,9272880.0,9272880.0,9272880.0,23182200.0,23182200.0,23182200.0,23182200.0,23182200.0,23182200.0,23182200.0,23182200.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,23182200.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",22357944.0,22357944.0,830.0,148.0,38.51,61.49,,23.0,41.0,21.0,26.0,16.0,11.0,7.0,2.0,1.0,,15.0,117.0,16.0,,148.0,2.933333333333333,29.0,50.0,830.0,978.0,21.582770385533966,113.53333333333332,-0.5,40.449774774774774,113.53333333333332,2.933333333333333,148.0,167.0,220.0,-11.377245508982035,-32.72727272727273,31.54574132492113,0
12906,12906,917bbe7ccaa4b9d9f9053811a8e872bdca3af40665a3410f901b7f2f772be2a3,True,SOCIEDADE EMPRESARIA LIMITADA,RO,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,32.671232876712324,> 20,False,False,False,False,False,2003-12-12,False,True,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,True,,,0.0,0.0,False,,0.0,0.0,,,,False,RO,VERDE,ACIMA DE 1 ANO,24.0,ALTA,BOA,False,13224.0,1251.99,,,False,2.0,2.0,0.0,60.0,61.0,59.0,2.0,,1.0,1.0,,,,,,,,,,,,,,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,165.48666666666668,256.6333333333333,118.26666666666668,118.26666666666668,256.6333333333333,165.48666666666668,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,2.0,0.0,116.0,116.0,23.2,43.0,0.0,7809825.5,2603275.166666666,3029140.8,2349129.5,7809825.5,2603275.166666666,3029140.8,2349129.5,23849476.5,4769895.3,9087422.0,210000.0,23849476.5,4769895.3,9087422.0,210000.0,,,,,0.0,0.0,0.0,0.0,0.0,5.0,23849476.5,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",10014710.0,10014710.0,153.0,47.0,19.15,80.85,,2.0,9.0,6.0,10.0,9.0,5.0,4.0,2.0,,,2.0,38.0,7.0,,47.0,2.933333333333333,11.0,9.0,153.0,200.0,28.98233333333333,210.9,-0.03333333333333333,60.05886524822692,210.9,2.933333333333333,47.0,44.0,49.0,6.818181818181813,-4.081632653061228,19.565217391304348,0
13329,13329,7593f07d0dc19ea6aed3ec70c77dd0aaa9a6775aecfde134c343542fabbe37b0,True,SOCIEDADE EMPRESARIA LIMITADA,RN,ENTIDADES EMPRESARIAIS,INDUSTRIA DA CONSTRUCAO,CONSTRUÇÃO CIVIL,13.441095890410958,10 a 15,False,False,False,False,False,2005-05-23,False,True,True,NAO,OBRAS DE INFRA ESTRUTURA,CONSTRUCAO,False,True,True,,,17.0,38.0,False,,38.0,19.0,,,76.0,False,RN,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,1194697.0,,CENTRAL POTIGUAR,SERIDO ORIENTAL,True,2.0,2.0,0.0,39.0,39.0,39.0,1.0,,,1.0,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,92.71111111111112,128.3,48.86666666666667,48.86666666666667,128.3,92.71111111111112,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,52.0,52.0,17.333333333333332,48.0,0.0,3090959.8984375,1545479.94921875,2967321.5,123638.4,3090959.8984375,1545479.94921875,2967321.5,123638.4,7875580.796875,2625193.598958333,7418304.0,210000.0,7875580.796875,2625193.598958333,7418304.0,210000.0,,,,,0.0,0.0,0.0,0.0,0.0,3.0,7875580.796875,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",12157776.0,15825715.0,566.0,117.0,98.81,1.19,,,4.0,19.0,16.0,11.0,7.0,10.0,9.0,8.0,,33.0,50.0,1.0,,84.0,11.333333333333336,6.0,328.0,566.0,650.0,30.427118644067807,158.13333333333333,0.36666666666666653,60.1329365079365,158.13333333333333,11.5,84.0,409.0,342.0,-79.46210268948656,-75.43859649122807,133.87755102040816,1
15832,15832,4b03e2427c4d2782f21a03f4336f613709f6c0b51f6b75848397ad68fb9feaf4,True,MUNICIPIO,RN,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.846575342465755,> 20,False,False,False,False,False,2005-07-30,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,30.0,19.0,False,39.0,19.0,30.0,,,,False,RN,AZUL,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,614575.0,1077.32,OESTE POTIGUAR,VALE DO ACU,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",240425170.0,240425170.0,1338.0,1155.0,25.97,74.03,,4.0,62.0,134.0,124.0,152.0,180.0,206.0,155.0,138.0,12.0,165.0,471.0,507.0,,1155.0,23.066666666666666,0.0,0.0,1338.0,2493.0,116.44337478272486,5014.966666666666,-0.3333333333333333,197.3911111111109,555.4333333333333,23.066666666666666,1155.0,1155.0,1703.0,0.0,-32.17850851438637,0.0,0
15869,15869,a21da0190e36c0235522c1be3c768adc47708c103cdcad6c6ffd8929ce2a2e7a,True,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA,RO,OUTROS,INDUSTRIA DA CONSTRUCAO,CONSTRUÇÃO CIVIL,14.643835616438356,10 a 15,False,False,False,False,False,2004-10-23,False,False,True,NAO,CONSTRUCAO DE EDIFICIOS,CONSTRUCAO,False,True,True,,,2.0,0.0,False,,0.0,2.0,,,,False,RO,VERDE,ACIMA DE 1 ANO,23.0,ALTA,,False,57073.0,1747.95,,,True,1.0,1.0,0.0,43.0,43.0,43.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",17463924.0,17463924.0,431.0,112.0,99.11,0.89,,10.0,19.0,13.0,19.0,21.0,18.0,7.0,3.0,2.0,2.0,23.0,87.0,,,112.0,2.533333333333333,50.0,12.0,433.0,547.0,11.920536258379025,112.6,-0.5333333333333333,26.36023391812867,92.23333333333332,2.533333333333333,114.0,77.0,117.0,48.05194805194806,-2.564102564102566,12.63157894736842,0
16169,16169,98bb9b4cbb61c987c7cc2ca4ccc77ae9e74e2419cb6059afa588614ceb72e82c,True,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,MA,ADMINISTRACAO PUBLICA,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,19.723287671232878,15 a 20,False,False,False,False,False,1999-02-11,False,True,True,SIM,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,359.0,69.0,False,45.0,69.0,371.0,,,,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,7645120.0,2179.92,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACIMA DE 1 BILHAO DE REAIS,ACIMA DE 1 BILHAO DE REAIS,1375889300.0,1416499300.0,2184.0,3919.0,32.25,67.75,,2.0,29.0,84.0,102.0,102.0,294.0,532.0,930.0,1844.0,,437.0,1662.0,1820.0,,3919.0,23.2,0.0,0.0,2184.0,6103.0,127.98377595628412,272.8666666666667,0.2,152.2536871650931,272.8666666666667,23.2,3919.0,3919.0,4243.0,0.0,-7.636106528399723,0.0,51
16656,16656,257130d49f63e9f487b9a9098c5da4efc2d2e645071f18fee8317f5302f170f9,True,SOCIEDADE EMPRESARIA LIMITADA,AM,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,16.273972602739725,15 a 20,False,False,False,False,False,2005-11-03,False,True,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,True,,,6.0,0.0,False,,0.0,7.0,,,,False,AM,AZUL,ACIMA DE 1 ANO,24.0,ALTA,BOA,False,121392.0,1910.81,CENTRO AMAZONENSE,MANAUS,True,2.0,2.0,0.0,50.5,55.0,46.0,2.0,,2.0,,,,,,,,,,,,,,,5.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,141.18666666666667,222.2333333333333,60.4,60.4,222.2333333333333,141.18666666666667,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,4.0,1.0,0.0,136.0,158.0,39.5,70.0,2.0,8407411.5234375,2101852.880859375,4368557.0,123638.4,9808646.6484375,2452161.662109375,4368557.0,123638.4,34169347.1875,6833869.4375,21842784.0,210000.0,46953052.0,9390610.4,22772784.0,420000.0,12.0,2.4,7.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,34169347.1875,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",27921672.0,40470970.0,342.0,159.0,28.09,71.91,,16.0,21.0,23.0,14.0,5.0,5.0,2.0,1.0,2.0,,4.0,65.0,20.0,,89.0,3.2,23.0,14.0,342.0,431.0,19.138592420727,168.2,-0.8333333333333334,44.58764044943818,168.2,3.2,89.0,80.0,115.0,11.250000000000005,-22.608695652173914,16.568047337278106,10
16773,16773,ebb36604f14007674d3f9fadaa4d3b08f6fc2ee7a2ec3ef3cc910f32461ab8d5,True,SOCIEDADE EMPRESARIA LIMITADA,AM,ENTIDADES EMPRESARIAIS,QUIMICA-PETROQUIMICA,INDUSTRIA,24.64931506849315,> 20,False,False,False,False,False,2005-09-24,False,True,True,SIM,FABRICACAO DE PRODUTOS DE BORRACHA E DE MATERIAL PLASTICO,INDUSTRIAS DE TRANSFORMACAO,False,False,True,,,1.0,0.0,False,2.0,0.0,5.0,,,,False,AM,VERDE,ACIMA DE 1 ANO,24.0,ALTA,BOA,False,44652.0,1156.95,CENTRO AMAZONENSE,MANAUS,True,3.0,2.0,1.0,56.5,59.0,54.0,2.0,,2.0,,,,,,,1.0,0.0,0.0,0.0,0.0,19.1211498973306,19.1211498973306,19.1211498973306,3.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,147.07777777777778,232.8,55.96666666666667,55.96666666666667,232.8,147.07777777777778,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,630000.0,210000.0,210000.0,210000.0,1560000.0,520000.0,1140000.0,210000.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,630000.0,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",34891788.0,36241788.0,294.0,119.0,73.95,26.05,,33.0,38.0,17.0,13.0,10.0,7.0,1.0,,,,2.0,82.0,35.0,,119.0,3.933333333333333,13.0,10.0,295.0,415.0,28.596787148594387,226.76666666666668,-0.6666666666666666,48.26194444444446,226.76666666666668,3.933333333333333,120.0,120.0,116.0,0.0,3.4482758620689724,8.438818565400844,4
